time,velocity,angle,resistance
0.0,7.0,14.0,0.0
38.22746759999427,7.0,0.0,0.0
38.79095680000319,7.0,14.0,0.0
38.98512139999366,7.0,21.0,0.0
39.17548999999417,7.0,28.0,0.0
39.17966799999704,7.0,28.0,0.0
39.675894300002255,7.0,21.0,0.0
39.89783329999773,7.0,14.0,0.0
39.90247729999828,7.0,14.0,0.0
40.3866718000063,7.0,21.0,0.0
40.60134829999879,7.0,28.0,0.0
40.6056333000015,7.0,28.0,0.0
41.09056509999209,7.0,21.0,0.0
41.313276300003054,7.0,14.0,0.0
41.31830020000052,7.0,14.0,0.0
41.807047199996305,7.0,21.0,0.0
42.022237700002734,7.0,28.0,0.0
42.027161799996975,7.0,28.0,0.0
42.52198599999247,7.0,21.0,0.0
42.746032499999274,7.0,14.0,0.0
42.76455189999251,7.0,14.0,0.0
43.232331899998826,7.0,21.0,0.0
43.44914919999428,7.0,28.0,0.0
43.45348589999776,7.0,28.0,0.0
43.928318799997214,7.0,21.0,0.0
44.15008609999495,7.0,14.0,0.0
44.15400549999322,7.0,14.0,0.0
44.65408330000355,7.0,21.0,0.0
44.86832900000445,7.0,28.0,0.0
44.872755200005486,7.0,28.0,0.0
45.3641942999966,7.0,21.0,0.0
45.58548700000392,7.0,14.0,0.0
46.198980500004836,7.0,0.0,0.0
46.737024500005646,7.0,14.0,0.0
46.931480999992345,7.0,21.0,0.0
47.12495300000592,7.0,28.0,0.0
47.13003420000314,7.0,28.0,0.0
47.61242930000299,7.0,21.0,0.0
47.835900199992466,7.0,14.0,0.0
47.84036509999714,7.0,14.0,0.0
48.33101449999958,7.0,21.0,0.0
48.546218799994676,7.0,28.0,0.0
48.55062939999334,7.0,28.0,0.0
49.04202979999536,7.0,21.0,0.0
49.26713480000035,7.0,14.0,0.0
49.27160730000469,7.0,14.0,0.0
49.74859230000584,7.0,21.0,0.0
49.966416199997184,7.0,28.0,0.0
49.97127779999573,7.0,28.0,0.0
50.46562350000022,7.0,21.0,0.0
50.688989599992055,7.0,14.0,0.0
50.69316609999805,7.0,14.0,0.0
51.160744599998,7.0,21.0,0.0
51.37475590000395,7.0,28.0,0.0
51.37982960000227,7.0,28.0,0.0
51.86610699999437,7.0,21.0,0.0
52.08295389999694,7.0,14.0,0.0
52.08707929999218,7.0,14.0,0.0
52.57074439999997,7.0,21.0,0.0
52.78530570000294,7.0,28.0,0.0
52.789723299996695,7.0,28.0,0.0
53.29003809999267,7.0,21.0,0.0
53.512178000004496,7.0,14.0,0.0
54.11058199999388,7.0,0.0,0.0
54.65060920000542,7.0,14.0,0.0
54.84355950000463,7.0,21.0,0.0
55.03593969999929,7.0,28.0,0.0
55.04010070000368,7.0,28.0,0.0
55.52032060000056,7.0,21.0,0.0
55.74259389999497,7.0,14.0,0.0
55.748706800004584,7.0,14.0,0.0
56.22165099999984,7.0,21.0,0.0
56.43703699999605,7.0,28.0,0.0
56.44140799999877,7.0,28.0,0.0
56.93231730000116,7.0,21.0,0.0
57.153936200003955,7.0,14.0,0.0
57.158390900003724,7.0,14.0,0.0
57.62777769999229,7.0,21.0,0.0
57.843046900001355,7.0,28.0,0.0
57.84948509999958,7.0,28.0,0.0
58.32843130000401,7.0,21.0,0.0
58.54829380000592,7.0,14.0,0.0
58.552995699996245,7.0,14.0,0.0
59.03671580000082,7.0,21.0,0.0
59.25086659999215,7.0,28.0,0.0
59.255253299998,7.0,28.0,0.0
59.75471500000276,7.0,21.0,0.0
59.976163300001645,7.0,14.0,0.0
59.980898299996625,7.0,14.0,0.0
60.46900349999487,7.0,21.0,0.0
60.67390439999872,7.0,28.0,0.0
60.6782874000055,7.0,28.0,0.0
61.16699789999984,7.0,21.0,0.0
61.389893800005666,7.0,14.0,0.0
62.00526289999834,7.0,0.0,0.0
62.55349010000646,7.0,14.0,0.0
62.73278079999727,7.0,21.0,0.0
62.925370299999486,7.0,28.0,0.0
62.929371499994886,7.0,28.0,0.0
63.43125290000171,7.0,21.0,0.0
63.65287750000425,7.0,14.0,0.0
63.65697359999467,7.0,14.0,0.0
64.13887480000267,7.0,21.0,0.0
64.35678780000308,7.0,28.0,0.0
64.36088340000424,7.0,28.0,0.0
64.8554543999926,7.0,21.0,0.0
65.06559240000206,7.0,14.0,0.0
65.06973410000501,7.0,14.0,0.0
