time,velocity,angle,resistance
0.0,7.0,0.0,0.0
0.00821919999725651,7.0,0.0,0.0
0.14385249999759253,7.0,0.0,0.0
0.29420450000907294,7.0,0.0,0.0
0.444512100002612,7.0,0.0,0.0
0.5932326000038302,7.0,1.0,0.0
0.7414428000047337,7.0,0.0,0.0
0.8931161000073189,7.0,1.0,0.0
1.0433675999956904,7.0,1.0,0.0
1.1932079999969574,7.0,1.0,0.0
1.3571886999998242,7.0,1.0,0.0
1.493025600007968,7.0,0.0,0.0
1.6411786999960896,7.0,1.0,0.0
1.7937361000076635,7.0,0.0,0.0
1.9430090000096243,7.0,0.0,0.0
2.094723400005023,7.0,0.0,0.0
2.243565900003887,7.0,0.0,0.0
2.393287099999725,7.0,0.0,0.0
2.5430840000044554,7.0,0.0,0.0
2.693288099995698,7.0,1.0,0.0
2.841461200005142,7.0,0.0,0.0
2.992813600008958,7.0,1.0,0.0
3.1522565000050236,7.0,1.0,0.0
3.2944212000002153,7.0,1.0,0.0
3.4433611999993445,7.0,1.0,0.0
3.593309500007308,7.0,0.0,0.0
3.7407804999966174,7.0,1.0,0.0
3.8939749999990454,7.0,0.0,0.0
4.0437361000076635,7.0,0.0,0.0
4.195964500002447,7.0,0.0,0.0
4.343147699997644,7.0,0.0,0.0
4.493576699998812,7.0,0.0,0.0
4.643066899996484,7.0,0.0,0.0
4.793374600005336,7.0,1.0,0.0
4.94047750000027,7.0,0.0,0.0
5.093060900006094,7.0,1.0,0.0
5.243206300001475,7.0,1.0,0.0
5.3937184999958845,7.0,1.0,0.0
5.543879899996682,7.0,1.0,0.0
5.693140700008371,7.0,0.0,0.0
5.840762200008612,7.0,1.0,0.0
5.993118800004595,7.0,0.0,0.0
6.14299170000595,7.0,0.0,0.0
6.292673100004322,7.0,0.0,0.0
6.44404349999968,7.0,0.0,0.0
6.593808899997384,7.0,0.0,0.0
6.743636300001526,7.0,0.0,0.0
6.892828099997132,7.0,1.0,0.0
7.040603900008136,7.0,0.0,0.0
7.193038299999898,7.0,1.0,0.0
7.343011999997543,7.0,1.0,0.0
7.497700000007171,7.0,1.0,0.0
7.642657999997027,7.0,1.0,0.0
7.793315500006429,7.0,0.0,0.0
7.940490299995872,7.0,1.0,0.0
8.093064000000595,7.0,0.0,0.0
8.243683699998655,7.0,0.0,0.0
8.39300959999673,7.0,0.0,0.0
8.54337790000136,7.0,0.0,0.0
8.692860399998608,7.0,0.0,0.0
8.843094900003052,7.0,0.0,0.0
8.992453300001216,7.0,1.0,0.0
9.140568900009384,7.0,0.0,0.0
9.292923700006213,7.0,1.0,0.0
9.44277520000469,7.0,1.0,0.0
9.592616900001303,7.0,1.0,0.0
9.742862500002957,7.0,1.0,0.0
9.90494690000196,7.0,0.0,0.0
10.040761199998087,7.0,1.0,0.0
10.193090100001427,7.0,0.0,0.0
11.372427800000878,7.0,0.0,0.0
11.381551500002388,7.0,0.0,0.0
11.514018800007761,7.0,0.0,0.0
11.663482400006615,7.0,0.0,0.0
11.814672699998482,7.0,0.0,0.0
11.96407729999919,7.0,1.0,0.0
12.112043900007848,7.0,0.0,0.0
