time,velocity,angle,resistance
0.0,7.0,0.0,0.0
0.004049899987876415,7.0,0.0,0.0
0.11140860000159591,7.0,1.809697,0.0
0.2609389999997802,7.0,5.545844,0.0
0.4356858999817632,7.0,0.0,0.0
0.5617443999799434,7.0,0.3541181,0.0
0.7114737999800127,7.0,2.655885,0.0
0.8613716999825556,7.0,7.2004,0.0
1.0360737000009976,7.0,0.05837157,0.0
1.1615644999837968,7.0,0.3502294,0.0
1.3114684999745805,7.0,2.451606,0.0
1.4614777999813668,7.0,6.771102,0.0
1.6359410999866668,7.0,0.0,0.0
1.7614657999947667,7.0,0.2945397,0.0
1.9110787999816239,7.0,3.004305,0.0
2.1122029999969527,7.0,0.0,0.0
2.2113591999805067,7.0,0.582929,0.0
2.361266199994134,7.0,2.331716,0.0
2.5110392999777105,7.0,6.587098,0.0
2.6863974999869242,7.0,0.0,0.0
2.811473299982026,7.0,0.2362384,0.0
2.961403399996925,7.0,3.130159,0.0
3.110943199979374,7.0,7.795868,0.0
3.28661299997475,7.0,0.0,0.0
3.4114829000027385,7.0,0.6986422,0.0
3.5608126999868546,7.0,2.328807,0.0
3.71132669999497,7.0,6.57888,0.0
3.886536099977093,7.0,0.0,0.0
4.011512099998072,7.0,0.235686,0.0
4.1612535000022035,7.0,2.887153,0.0
4.3112216999870725,7.0,7.541952,0.0
4.486004599981243,7.0,0.0,0.0
4.610938300000271,7.0,0.5233336,0.0
4.761468099983176,7.0,2.55852,0.0
4.911415399983525,7.0,6.454448,0.0
5.087126899976283,7.0,0.0,0.0
5.211048700002721,7.0,0.3527587,0.0
5.360783599986462,7.0,2.998449,0.0
5.510667199996533,7.0,7.231553,0.0
5.686221399984788,7.0,0.0,0.0
5.811254499974893,7.0,0.4646573,0.0
5.960702099982882,7.0,2.729861,0.0
6.111168799980078,7.0,7.086023,0.0
6.287138299987419,7.0,0.0,0.0
6.4111714999889955,7.0,0.4107382,0.0
6.561175399983767,7.0,2.875167,0.0
6.711445399996592,7.0,7.451964,0.0
6.8870048999961,7.0,0.0,0.0
7.011299099976895,7.0,0.0,0.0
7.160787799977697,7.0,3.190212,0.0
7.311071299976902,7.0,7.540501,0.0
7.486416400002781,7.0,0.0,0.0
7.611226599983638,7.0,0.526997,0.0
7.76157649999368,7.0,2.752096,0.0
7.9594037999922875,7.0,0.0578911,0.0
8.061062399996445,7.0,0.5210199,0.0
8.211276599991834,7.0,2.547208,0.0
8.360695399984252,7.0,6.483803,0.0
8.536387300002389,7.0,0.05870497,0.0
8.66120219998993,7.0,0.5283447,0.0
8.810956499975873,7.0,2.641724,0.0
8.961181999999098,7.0,7.220711,0.0
9.136906200001249,7.0,0.0578198,0.0
9.261099199997261,7.0,0.4047386,0.0
9.411004800000228,7.0,2.775351,0.0
9.561109899979783,7.0,7.169655,0.0
9.73530609998852,7.0,0.0,0.0
9.860857299994677,7.0,0.2344134,0.0
10.011437699984526,7.0,3.281788,0.0
10.160885999997845,7.0,8.02866,0.0
10.336860999988858,7.0,0.05773911,0.0
10.461085499991896,7.0,0.5196521,0.0
10.612067799986107,7.0,2.655999,0.0
10.760969800001476,7.0,6.986433,0.0
10.936265899974387,7.0,0.0,0.0
11.061112999974284,7.0,0.5261207,0.0
11.21046760000172,7.0,2.396772,0.0
