time,velocity,angle,resistance
0.0,7.0,0.0,0.0
0.08537440001964569,7.0,1.344531,0.0
0.23540880001382902,7.0,5.085833,0.0
0.38601980000385083,7.0,9.704003,0.0
0.5608229000063147,7.0,0.0,0.0
0.6858408999978565,7.0,1.076412,0.0
0.8354017999954522,7.0,4.938833,0.0
0.9857217000098899,7.0,9.687711,0.0
1.1608566000068095,7.0,0.0,0.0
1.2853173000039533,7.0,1.341733,0.0
1.4358390000124928,7.0,5.191925,0.0
1.5853554000204895,7.0,9.858824,0.0
1.760049300006358,7.0,0.0,0.0
1.8859265000210144,7.0,1.263704,0.0
2.0437257000012323,7.0,5.24437,0.0
2.211624200019287,7.0,0.0,0.0
2.335863500018604,7.0,0.05819535,0.0
2.485133100009989,7.0,3.37533,0.0
2.6360035999969114,7.0,7.565396,0.0
2.8208984000084456,7.0,0.06318226,0.0
2.9360556000028737,7.0,0.4422759,0.0
3.0858321000123397,7.0,3.095931,0.0
3.2359300999960396,7.0,7.329143,0.0
3.4110627000045497,7.0,0.0,0.0
3.536039200000232,7.0,0.05807423,0.0
3.68574320001062,7.0,3.310231,0.0
3.8355341000133194,7.0,7.781947,0.0
4.015857399994275,7.0,0.0,0.0
4.135817600006703,7.0,0.3153163,0.0
4.28505760000553,7.0,3.153163,0.0
4.435868200002005,7.0,7.756782,0.0
4.624816700001247,7.0,0.05796077,0.0
4.735800800001016,7.0,0.2318431,0.0
4.885839700000361,7.0,3.70949,0.0
5.035780400008662,7.0,8.288391,0.0
5.2098049000196625,7.0,0.0,0.0
5.335614600015106,7.0,0.4404938,0.0
5.48595890001161,7.0,3.146384,0.0
5.6440524000208825,7.0,7.803032,0.0
5.81208550001611,7.0,0.05781407,0.0
5.935433600010583,7.0,0.0,0.0
6.085551800002577,7.0,3.237588,0.0
6.235831900004996,7.0,7.804899,0.0
6.424135200009914,7.0,0.0,0.0
6.535737199999858,7.0,0.4395202,0.0
6.6857564999954775,7.0,3.13943,0.0
6.83570470000268,7.0,7.409055,0.0
7.0105519000208005,7.0,0.0,0.0
7.1358162999968044,7.0,0.1153687,0.0
7.285614599997643,7.0,3.230324,0.0
7.4353745999978855,7.0,7.268229,0.0
7.609628300007898,7.0,0.0,0.0
7.735637300007511,7.0,0.7519891,0.0
7.885592600010568,7.0,2.569296,0.0
8.035605600016424,7.0,7.143897,0.0
8.22494590000133,7.0,0.0575748,0.0
8.335816800012253,7.0,0.4030236,0.0
8.485127899999497,7.0,2.763591,0.0
8.634888500004308,7.0,7.196851,0.0
8.81910130000324,7.0,0.0,0.0
8.943121600023005,7.0,0.5631648,0.0
9.093090500013204,7.0,2.878398,0.0
9.243071400007466,7.0,7.508864,0.0
9.418896700022742,7.0,0.05747524,0.0
9.543597100011539,7.0,0.2873762,0.0
9.693151900020894,7.0,3.046188,0.0
9.843601800006581,7.0,7.586732,0.0
10.026313100010157,7.0,0.0,0.0
10.143319900002098,7.0,0.5620108,0.0
10.293080100003863,7.0,2.685163,0.0
10.44359730000724,7.0,7.243694,0.0
10.618820000003325,7.0,0.0,0.0
10.743050599994604,7.0,0.1720651,0.0
10.893253999995068,7.0,2.867752,0.0
11.04294579999987,7.0,7.456155,0.0
11.218318300001556,7.0,0.0,0.0
11.34338590002153,7.0,0.4986511,0.0
11.493382500018924,7.0,2.991907,0.0
11.643529499997385,7.0,7.292773,0.0
11.831623800011585,7.0,0.0,0.0
11.943206199997803,7.0,0.1717143,0.0
12.093396500014933,7.0,3.205334,0.0
12.243461300007766,7.0,7.784383,0.0
12.417971100017894,7.0,0.0,0.0
12.543320500000846,7.0,0.5599182,0.0
12.693584499997087,7.0,2.861804,0.0
12.843572100013262,7.0,7.527788,0.0
13.017834700003732,7.0,0.0,0.0
13.142768599995179,7.0,0.171367,0.0
13.29336169999442,7.0,3.198852,0.0
13.44287160001113,7.0,7.76864,0.0
13.6173311000166,7.0,0.0,0.0
13.742746700008865,7.0,0.5589581,0.0
13.892795499996282,7.0,2.856897,0.0
14.042926299996907,7.0,7.576988,0.0
14.218313799996395,7.0,0.0,0.0
14.34279730002163,7.0,0.2279744,0.0
14.492829900002107,7.0,2.84968,0.0
14.652382100000978,7.0,7.409168,0.0
14.81763440000941,7.0,0.0,0.0
14.943007599998964,7.0,0.4958047,0.0
15.092899300012505,7.0,2.66495,0.0
15.243523400014965,7.0,7.375095,0.0
15.432899900013581,7.0,0.0,0.0
15.54270320001524,7.0,0.2275212,0.0
15.692782500002068,7.0,3.071536,0.0
15.842771499999799,7.0,7.280677,0.0
16.019032800017158,7.0,0.0,0.0
16.14294510000036,7.0,0.4948071,0.0
16.29264100000728,7.0,2.906991,0.0
16.459912599995732,7.0,7.545808,0.0
16.62603260000469,7.0,0.0,0.0
16.751937199995155,7.0,0.05677232,0.0
16.901640800002497,7.0,3.463111,0.0
17.051755599997705,7.0,8.061668,0.0
17.228115800011437,7.0,0.06172018,0.0
17.351574800006347,7.0,0.5554816,0.0
17.503543300001184,7.0,2.839128,0.0
17.651610400003847,7.0,7.591582,0.0
17.826297399995383,7.0,0.05665102,0.0
17.951819700014312,7.0,0.1699531,0.0
18.101651700009825,7.0,3.115806,0.0
18.252568099997006,7.0,7.647888,0.0
18.427634499996202,7.0,0.06158607,0.0
18.551918000011938,7.0,0.6158607,0.0
18.702621900010854,7.0,2.832959,0.0
18.852127400023164,7.0,7.451914,0.0
19.027740400022594,7.0,0.0,0.0
19.15228229999775,7.0,0.05652895,0.0
19.301618600002257,7.0,3.052563,0.0
19.452320300013525,7.0,7.57488,0.0
19.628329200000735,7.0,0.0,0.0
19.75149490000331,7.0,0.5531221,0.0
19.902236800000537,7.0,2.827069,0.0
20.052058700006455,7.0,7.006213,0.0
20.226718200021423,7.0,0.0,0.0
20.352034200011985,7.0,0.0564121,0.0
20.501661100017373,7.0,3.441138,0.0
20.652034300001105,7.0,7.615633,0.0
20.838947100011865,7.0,0.06135105,0.0
20.95205849999911,7.0,0.6135105,0.0
21.104131800006144,7.0,2.699446,0.0
21.251470899995184,7.0,7.178072,0.0
21.427203400002327,7.0,0.0,0.0
21.552019399998244,7.0,0.1688773,0.0
21.701611900003627,7.0,3.208668,0.0
21.852133300009882,7.0,7.655769,0.0
22.028643500001635,7.0,0.0,0.0
22.151719800021965,7.0,0.061253,0.0
22.301497400010703,7.0,3.368915,0.0
22.451790499995695,7.0,7.901637,0.0
22.62784100000863,7.0,0.0,0.0
22.751864799996838,7.0,0.3370436,0.0
22.9123724999954,7.0,2.977219,0.0
23.051912700000685,7.0,7.471134,0.0
23.22710570000345,7.0,0.0,0.0
23.35203020001063,7.0,0.5499896,0.0
23.501483500003815,7.0,2.627728,0.0
23.652077100006863,7.0,7.088755,0.0
23.828054900019197,7.0,0.0,0.0
23.951514500018675,7.0,0.2803235,0.0
24.115180099994177,7.0,2.971428,0.0
24.252143999998225,7.0,7.064151,0.0
24.426476799999364,7.0,0.0,0.0
24.551699000003282,7.0,0.671015,0.0
24.70257419999689,7.0,2.562057,0.0
24.851657899998827,7.0,6.649148,0.0
25.02624950002064,7.0,0.0,0.0
25.151821600011317,7.0,0.335815,0.0
25.30219990000478,7.0,2.854427,0.0
25.45196050000959,7.0,7.220021,0.0
25.62681810001959,7.0,0.0,0.0
25.753213500021957,7.0,0.8528088,0.0
25.901771600008942,7.0,2.192937,0.0
26.05126580002252,7.0,6.57881,0.0
26.22794460001751,7.0,0.0,0.0
26.35391120001441,7.0,0.1117713,0.0
26.503785200009588,7.0,3.241368,0.0
26.655237900005886,7.0,7.71222,0.0
26.83150110000861,7.0,0.0,0.0
26.953723600017838,7.0,0.5476699,0.0
27.10401070001535,7.0,2.799202,0.0
27.253937800007407,7.0,7.302265,0.0
27.431308100000024,7.0,0.0,0.0
27.55437019999954,7.0,0.2230616,0.0
27.70431220001774,7.0,2.732504,0.0
27.85311399999773,7.0,7.13797,0.0
28.028982799994992,7.0,0.0,0.0
28.15359560001525,7.0,0.5466708,0.0
28.303711500018835,7.0,2.490389,0.0
28.45389930001693,7.0,6.985238,0.0
28.638646200008225,7.0,0.0,0.0
28.753657099994598,7.0,0.1670057,0.0
28.90314660000149,7.0,3.061771,0.0
29.05380829999922,7.0,7.125577,0.0
29.22860080000828,7.0,0.0,0.0
29.35390560000087,7.0,0.5457726,0.0
29.503886699996656,7.0,2.728863,0.0
29.653304700012086,7.0,7.155686,0.0
29.830718600016553,7.0,0.05557271,0.0
29.953089500020724,7.0,0.1667181,0.0
30.10357780000777,7.0,3.056499,0.0
30.25329680001596,7.0,7.502316,0.0
30.427089000004344,7.0,0.06055046,0.0
30.55364600001485,7.0,0.7871559,0.0
30.703080300008878,7.0,2.422018,0.0
30.85348079999676,7.0,6.842201,0.0
31.027833500003908,7.0,0.0,0.0
31.153641300013987,7.0,0.3883597,0.0
31.303872699994827,7.0,2.663038,0.0
31.453414200019324,7.0,6.990474,0.0
31.62888689999818,7.0,0.0,0.0
31.753430600016145,7.0,0.6650355,0.0
31.903610700013814,7.0,2.357853,0.0
32.05365940000047,7.0,6.710813,0.0
32.22868270002073,7.0,0.0,0.0
32.35360130001209,7.0,0.2215611,0.0
32.50740840000799,7.0,2.603343,0.0
32.653276600001846,7.0,6.979174,0.0
32.82823100002133,7.0,0.0,0.0
32.953303999995114,7.0,0.4225993,0.0
33.10318510001525,7.0,3.078938,0.0
33.253572800022084,7.0,7.244559,0.0
33.427594400011,7.0,0.0,0.0
33.553207699995255,7.0,0.05530148,0.0
33.70311220001895,7.0,3.318089,0.0
33.86539570000605,7.0,7.742208,0.0
34.039337099995464,7.0,0.0,0.0
34.165314600017155,7.0,0.723152,0.0
34.32441560001462,7.0,2.531032,0.0
34.4656251000124,7.0,6.990469,0.0
34.64040480001131,7.0,0.0,0.0
