time,velocity,angle,resistance
0.0,7.0,0.0,0.0
0.35227129999839235,7.0,7.0,0.0
0.573017799993977,7.0,14.0,0.0
0.5781435999961104,7.0,14.0,0.0
0.585341600002721,7.0,14.0,0.0
0.5951618999970378,7.0,14.0,0.0
0.6051265999994939,7.0,14.0,0.0
0.6153552000032505,7.0,14.0,0.0
0.625387199994293,7.0,14.0,0.0
0.6351030999940122,7.0,14.0,0.0
0.645378700006404,7.0,14.0,0.0
0.6552381999936188,7.0,14.0,0.0
0.6806784000073094,7.0,14.0,0.0
0.6919233999942662,7.0,14.0,0.0
0.6963947000040207,7.0,14.0,0.0
0.7020610000035958,7.0,14.0,0.0
0.7067282000061823,7.0,14.0,0.0
0.7151298999961,7.0,14.0,0.0
1.0577936000045156,7.0,7.0,0.0
1.065194499999052,7.0,7.0,0.0
1.075107199998456,7.0,7.0,0.0
1.0851019999972777,7.0,7.0,0.0
1.0951096000062535,7.0,7.0,0.0
1.1050131999945734,7.0,7.0,0.0
1.1149806000030367,7.0,7.0,0.0
1.13576400000602,7.0,7.0,0.0
1.1450181999971392,7.0,7.0,0.0
1.155247500006226,7.0,7.0,0.0
1.1652159999939613,7.0,7.0,0.0
1.186396999997669,7.0,7.0,0.0
1.1970448000065517,7.0,7.0,0.0
1.2015237000014167,7.0,7.0,0.0
1.2066148000012618,7.0,7.0,0.0
1.537919199996395,7.0,14.0,0.0
1.5450251000002027,7.0,14.0,0.0
1.5550642000016524,7.0,14.0,0.0
1.5655745999974897,7.0,14.0,0.0
1.5752054000040516,7.0,14.0,0.0
1.5855371999932686,7.0,14.0,0.0
1.5952367999998387,7.0,14.0,0.0
1.6050391000026138,7.0,14.0,0.0
1.6150571000034688,7.0,14.0,0.0
1.6258777000039117,7.0,14.0,0.0
1.6350218000006862,7.0,14.0,0.0
1.64494480000576,7.0,14.0,0.0
1.655243999994127,7.0,14.0,0.0
1.6649713999941014,7.0,14.0,0.0
1.6756146999978228,7.0,14.0,0.0
1.7014815000002272,7.0,14.0,0.0
2.0314728999946965,7.0,7.0,0.0
2.0361486000037985,7.0,7.0,0.0
2.04507389999344,7.0,7.0,0.0
2.0552284000004875,7.0,7.0,0.0
2.065072900004452,7.0,7.0,0.0
2.0750303999957396,7.0,7.0,0.0
2.0850232999946456,7.0,7.0,0.0
2.095075499993982,7.0,7.0,0.0
2.105246899998747,7.0,7.0,0.0
2.1149631000007503,7.0,7.0,0.0
2.1253066000062972,7.0,7.0,0.0
2.1351187999971444,7.0,7.0,0.0
2.145018199997139,7.0,7.0,0.0
2.15509960000054,7.0,7.0,0.0
2.164989800003241,7.0,7.0,0.0
2.1751204000029247,7.0,7.0,0.0
2.5047564999986207,7.0,14.0,0.0
2.509816999998293,7.0,14.0,0.0
2.514905000003637,7.0,14.0,0.0
2.525169900007313,7.0,14.0,0.0
2.5349925000045914,7.0,14.0,0.0
2.5451209000020754,7.0,14.0,0.0
2.5549455000000307,7.0,14.0,0.0
2.56505059999472,7.0,14.0,0.0
2.5751690000033705,7.0,14.0,0.0
2.5852824000030523,7.0,14.0,0.0
2.5950322999997297,7.0,14.0,0.0
2.6051074999995762,7.0,14.0,0.0
2.6155528999952367,7.0,14.0,0.0
2.62515930000518,7.0,14.0,0.0
2.6349737999989884,7.0,14.0,0.0
2.6463234999973793,7.0,14.0,0.0
3.0006139000033727,7.0,7.0,0.0
3.0065616000065347,7.0,7.0,0.0
3.021121099998709,7.0,7.0,0.0
3.0270017000002554,7.0,7.0,0.0
3.035023000004003,7.0,7.0,0.0
3.0459637000021758,7.0,7.0,0.0
3.055121400000644,7.0,7.0,0.0
3.0651799000042956,7.0,7.0,0.0
3.0750973999965936,7.0,7.0,0.0
3.0850635999959195,7.0,7.0,0.0
3.0952801999956137,7.0,7.0,0.0
3.1048843000025954,7.0,7.0,0.0
3.1150326000060886,7.0,7.0,0.0
3.125173199994606,7.0,7.0,0.0
3.1352673999936087,7.0,7.0,0.0
3.146073800002341,7.0,7.0,0.0
3.503250099995057,7.0,14.0,0.0
3.5117698999965796,7.0,14.0,0.0
3.517946399995708,7.0,14.0,0.0
3.526985699994839,7.0,14.0,0.0
3.5322899000020698,7.0,14.0,0.0
3.5366811999992933,7.0,14.0,0.0
3.541253899995354,7.0,14.0,0.0
3.5462286999973003,7.0,14.0,0.0
3.5552450999966823,7.0,14.0,0.0
3.566249199997401,7.0,14.0,0.0
3.574952499999199,7.0,14.0,0.0
3.5850274999975227,7.0,14.0,0.0
3.5955882999987807,7.0,14.0,0.0
3.605244999998831,7.0,14.0,0.0
3.614876599996933,7.0,14.0,0.0
3.6252009000018006,7.0,14.0,0.0
3.9630781000014395,7.0,7.0,0.0
3.9686575999949127,7.0,7.0,0.0
3.975035700001172,7.0,7.0,0.0
3.9850262999971164,7.0,7.0,0.0
4.005246400003671,7.0,7.0,0.0
4.025775899994187,7.0,7.0,0.0
4.030221599998185,7.0,7.0,0.0
4.034811100005754,7.0,7.0,0.0
4.04098590000649,7.0,7.0,0.0
4.046061700006248,7.0,7.0,0.0
4.05494240000553,7.0,7.0,0.0
4.064851400005864,7.0,7.0,0.0
4.076226400007727,7.0,7.0,0.0
4.084957800005213,7.0,7.0,0.0
4.095124400002533,7.0,7.0,0.0
4.105120699998224,7.0,7.0,0.0
4.451707300002454,7.0,14.0,0.0
4.456276099997922,7.0,14.0,0.0
4.464808400007314,7.0,14.0,0.0
4.474866100004874,7.0,14.0,0.0
4.485025600006338,7.0,14.0,0.0
4.495444000000134,7.0,14.0,0.0
4.514409199997317,7.0,14.0,0.0
4.523406799999066,7.0,14.0,0.0
4.527965500004939,7.0,14.0,0.0
4.535001800002647,7.0,14.0,0.0
4.544847500001197,7.0,14.0,0.0
4.555101300007664,7.0,14.0,0.0
4.564920599994366,7.0,14.0,0.0
4.5750305999972625,7.0,14.0,0.0
4.585135200002696,7.0,14.0,0.0
4.59515750000719,7.0,14.0,0.0
4.933747500006575,7.0,7.0,0.0
5.300875100001576,7.0,0.0,0.0
5.641194800002268,7.0,7.0,0.0
5.861344799996004,7.0,14.0,0.0
5.867014300005394,7.0,14.0,0.0
5.875410699998611,7.0,14.0,0.0
5.885584799994831,7.0,14.0,0.0
5.894760600000154,7.0,14.0,0.0
5.90490690000297,7.0,14.0,0.0
5.914831799993408,7.0,14.0,0.0
5.926367199994274,7.0,14.0,0.0
5.935062799995649,7.0,14.0,0.0
5.944908100005705,7.0,14.0,0.0
5.954960999995819,7.0,14.0,0.0
5.964840400003595,7.0,14.0,0.0
5.974923800007673,7.0,14.0,0.0
5.986324299999978,7.0,14.0,0.0
5.995210799999768,7.0,14.0,0.0
6.004934600001434,7.0,14.0,0.0
6.335904399995343,7.0,7.0,0.0
6.341279300002498,7.0,7.0,0.0
6.3464249999960884,7.0,7.0,0.0
6.354964800004382,7.0,7.0,0.0
6.365100099996198,7.0,7.0,0.0
6.374767000001157,7.0,7.0,0.0
6.3848480000015115,7.0,7.0,0.0
6.406874799999059,7.0,7.0,0.0
6.414728200004902,7.0,7.0,0.0
6.424844599998323,7.0,7.0,0.0
6.434877899999265,7.0,7.0,0.0
6.444748499998241,7.0,7.0,0.0
6.4548869999998715,7.0,7.0,0.0
6.464866299997084,7.0,7.0,0.0
6.475154100000509,7.0,7.0,0.0
6.822287200004212,7.0,14.0,0.0
6.830411200004164,7.0,14.0,0.0
6.836326200005715,7.0,14.0,0.0
6.844811799994204,7.0,14.0,0.0
6.855330599995796,7.0,14.0,0.0
6.8653410999977496,7.0,14.0,0.0
6.87497330000042,7.0,14.0,0.0
6.884911400004057,7.0,14.0,0.0
6.8947838000021875,7.0,14.0,0.0
6.904897100001108,7.0,14.0,0.0
6.914879799995106,7.0,14.0,0.0
6.924869099995703,7.0,14.0,0.0
6.934935099998256,7.0,14.0,0.0
6.944929399993271,7.0,14.0,0.0
6.954811699994025,7.0,14.0,0.0
6.9648140000062995,7.0,14.0,0.0
7.297982400006731,7.0,7.0,0.0
7.305453499997384,7.0,7.0,0.0
7.329820800005109,7.0,7.0,0.0
7.33708349999506,7.0,7.0,0.0
7.341298400002415,7.0,7.0,0.0
7.345982700004242,7.0,7.0,0.0
7.3547964000026695,7.0,7.0,0.0
7.364934800003539,7.0,7.0,0.0
7.374847099999897,7.0,7.0,0.0
7.384743500006152,7.0,7.0,0.0
7.395019699994009,7.0,7.0,0.0
7.404792800007272,7.0,7.0,0.0
7.41491490000044,7.0,7.0,0.0
7.424722199997632,7.0,7.0,0.0
7.43473229999654,7.0,7.0,0.0
7.444812899993849,7.0,7.0,0.0
7.7887001000053715,7.0,14.0,0.0
7.79490189999342,7.0,14.0,0.0
7.804889000006369,7.0,14.0,0.0
7.814928599997074,7.0,14.0,0.0
7.840531199995894,7.0,14.0,0.0
7.849476799994591,7.0,14.0,0.0
7.853984800007311,7.0,14.0,0.0
7.858623899999657,7.0,14.0,0.0
7.8653250000061234,7.0,14.0,0.0
7.87482060000184,7.0,14.0,0.0
7.885107299996889,7.0,14.0,0.0
7.894776400004048,7.0,14.0,0.0
7.90472979999322,7.0,14.0,0.0
7.91476810000313,7.0,14.0,0.0
7.925001600000542,7.0,14.0,0.0
7.934797399997478,7.0,14.0,0.0
8.269692799993209,7.0,7.0,0.0
8.275651699994341,7.0,7.0,0.0
8.284862200001953,7.0,7.0,0.0
8.294818900001701,7.0,7.0,0.0
8.304902500007302,7.0,7.0,0.0
8.314799800005858,7.0,7.0,0.0
8.336314900006982,7.0,7.0,0.0
8.35130239999853,7.0,7.0,0.0
8.35709350000252,7.0,7.0,0.0
8.362072599993553,7.0,7.0,0.0
8.366356700003962,7.0,7.0,0.0
8.374756399993203,7.0,7.0,0.0
8.384742199996253,7.0,7.0,0.0
8.394925100001274,7.0,7.0,0.0
8.40500250000332,7.0,7.0,0.0
8.41504900000291,7.0,7.0,0.0
8.739761999997427,7.0,14.0,0.0
8.751603099997737,7.0,14.0,0.0
8.755951700004516,7.0,14.0,0.0
8.7652373000019,7.0,14.0,0.0
8.775338899999042,7.0,14.0,0.0
8.784730200000922,7.0,14.0,0.0
8.79483149999578,7.0,14.0,0.0
8.80479199999536,7.0,14.0,0.0
8.814815000005183,7.0,14.0,0.0
8.824863100002403,7.0,14.0,0.0
8.854222499998286,7.0,14.0,0.0
8.864117699995404,7.0,14.0,0.0
8.869361699995352,7.0,14.0,0.0
8.874675400002161,7.0,14.0,0.0
8.87978459999431,7.0,14.0,0.0
8.884918399999151,7.0,14.0,0.0
9.29872510000132,7.0,7.0,0.0
9.305373099996359,7.0,7.0,0.0
9.31486749999749,7.0,7.0,0.0
9.324623799999245,7.0,7.0,0.0
9.334789200001978,7.0,7.0,0.0
9.35430570000608,7.0,7.0,0.0
9.362745100006578,7.0,7.0,0.0
9.367736999993213,7.0,7.0,0.0
9.374794300005306,7.0,7.0,0.0
9.384916499999235,7.0,7.0,0.0
9.394761300005484,7.0,7.0,0.0
9.404828600003384,7.0,7.0,0.0
9.414743100001942,7.0,7.0,0.0
9.424923300000955,7.0,7.0,0.0
9.434823699994013,7.0,7.0,0.0
9.444690400006948,7.0,7.0,0.0
9.776712000006228,7.0,14.0,0.0
9.78174210000725,7.0,14.0,0.0
9.786652599999798,7.0,14.0,0.0
9.794813300002716,7.0,14.0,0.0
9.804724400004488,7.0,14.0,0.0
9.814850499999011,7.0,14.0,0.0
9.824784099997487,7.0,14.0,0.0
9.834785200000624,7.0,14.0,0.0
9.858404099999461,7.0,14.0,0.0
9.866604299997562,7.0,14.0,0.0
9.870990299998084,7.0,14.0,0.0
9.875901499995962,7.0,14.0,0.0
9.884804700006498,7.0,14.0,0.0
9.894677500007674,7.0,14.0,0.0
9.904646900002263,7.0,14.0,0.0
9.914597199996933,7.0,14.0,0.0
9.9249184000073,7.0,14.0,0.0
