time,velocity,angle,resistance
0.0,7.0,0.0,0.0
0.004836399995838292,7.0,0.0,0.0
0.009694599997601472,7.0,0.0,0.0
0.02632739998807665,7.0,0.3024867,0.0
0.04651049998938106,7.0,0.544476,0.0
0.06627899999148212,7.0,0.6049733,0.0
0.08648129999346565,7.0,0.7259679,0.0
0.10674289999587927,7.0,0.7259679,0.0
0.1263907999964431,7.0,0.9074599,0.0
0.14625109999906272,7.0,0.9074599,0.0
0.1661269999895012,7.0,0.9074599,0.0
0.18620729999383911,7.0,0.9074599,0.0
0.20614029999705963,7.0,0.9074599,0.0
0.22626849998778198,7.0,0.9074599,0.0
0.24657940000179224,7.0,0.9074599,0.0
0.26632369999424554,7.0,0.9074599,0.0
0.28624639999179635,7.0,0.9074599,0.0
0.30646589999378193,7.0,0.9074599,0.0
0.32640369998989627,7.0,0.9074599,0.0
0.34627789999649394,7.0,0.9074599,0.0
0.3662501999933738,7.0,0.9074599,0.0
0.3861890999978641,7.0,0.9074599,0.0
0.40629649999027606,7.0,0.9074599,0.0
0.4261843999993289,7.0,0.9074599,0.0
0.4463437999947928,7.0,0.9074599,0.0
0.46620559999428224,7.0,0.9074599,0.0
0.4862557000014931,7.0,0.9074599,0.0
0.5062232999916887,7.0,0.9074599,0.0
0.5265237999992678,7.0,0.9074599,0.0
0.5461360999906901,7.0,0.9074599,0.0
0.5663026999973226,7.0,0.9074599,0.0
0.5862628999893786,7.0,0.9074599,0.0
0.6062057999952231,7.0,0.9074599,0.0
0.6263866999943275,7.0,0.9074599,0.0
0.6467992999969283,7.0,0.9074599,0.0
0.6661485999939032,7.0,0.9074599,0.0
0.6951887999894097,7.0,0.9074599,0.0
0.7061353999888524,7.0,0.9074599,0.0
0.7261801999993622,7.0,0.9074599,0.0
0.7461428999959026,7.0,0.9074599,0.0
0.7662956999993185,7.0,0.9074599,0.0
0.7862043999921298,7.0,0.9074599,0.0
0.8063054999947781,7.0,0.9074599,0.0
0.8263308999885339,7.0,0.9074599,0.0
0.8463088999997126,7.0,0.9074599,0.0
0.8662233999930322,7.0,0.9074599,0.0
0.8863363999989815,7.0,0.9074599,0.0
