time,velocity,angle,resistance
0.0,7.0,0.0,0.0
0.0037287000013748184,7.0,0.0,0.0
0.13704560000041965,7.0,1.818493,0.0
0.28438260000257287,7.0,5.697945,0.0
0.4416854000010062,7.0,10.0,0.0
0.4461232000030577,7.0,0.06060606,0.0
0.5898210000013933,7.0,8.121052,0.0
0.7400122999970336,7.0,4.726821,0.0
0.8894440000003669,7.0,0.0,0.0
1.0611291999957757,7.0,0.0,0.0
1.0647676999942632,7.0,0.0,0.0
1.1895512999908533,7.0,1.818493,0.0
1.3394584999914514,7.0,4.728082,0.0
1.4892395999922883,7.0,9.456164,0.0
1.6460954999929527,7.0,10.0,0.0
1.649787100002868,7.0,0.0,0.0
1.7895051999948919,7.0,8.424108,0.0
1.9395559999975376,7.0,4.544988,0.0
2.111632899992401,7.0,0.0,0.0
2.115615299990168,7.0,0.0,0.0
2.2393498000019463,7.0,1.576027,0.0
2.38944050000282,7.0,4.849315,0.0
2.5396430999971926,7.0,9.69863,0.0
2.6958730000042124,7.0,10.0,0.0
2.700039999996079,7.0,0.0,0.0
2.839411900000414,7.0,8.54533,0.0
2.9893493999989005,7.0,4.66621,0.0
3.1610756000009133,7.0,0.0,0.0
3.165171000000555,7.0,0.0,0.0
3.289264599996386,7.0,1.333562,0.0
3.439501400003792,7.0,4.121918,0.0
3.5894073999952525,7.0,8.849999,0.0
3.746458800000255,7.0,10.0,0.0
3.750855299993418,7.0,0.06060606,0.0
3.8894350999908056,7.0,8.181663,0.0
4.039340299990727,7.0,4.908655,0.0
4.189406099991174,7.0,0.6658678,0.0
4.361107299992,7.0,0.0,0.0
4.365468499992858,7.0,0.0,0.0
4.489120800004457,7.0,1.576027,0.0
4.639024000003701,7.0,4.728082,0.0
4.7930352999974275,7.0,9.456164,0.0
4.9461030999955256,7.0,10.0,0.0
4.949709199994686,7.0,0.0,0.0
5.0893727999937255,7.0,8.605942,0.0
5.239182199991774,7.0,4.848044,0.0
5.411393200003658,7.0,0.0,0.0
5.414978200002224,7.0,0.0,0.0
5.539054699998815,7.0,1.576027,0.0
5.6892685999919195,7.0,4.606849,0.0
5.839155499998014,7.0,9.395548,0.0
5.995966000002227,7.0,10.0,0.0
6.000289499992505,7.0,0.0,0.0
6.139210199995432,7.0,8.54533,0.0
6.289175700003398,7.0,5.029878,0.0
6.4611117000022205,7.0,0.0,0.0
6.465093999999226,7.0,0.0,0.0
6.589136700000381,7.0,1.636644,0.0
6.739216100002523,7.0,4.970548,0.0
6.889197700002114,7.0,9.819863,0.0
7.045586199994432,7.0,10.0,0.0
