time,velocity,angle,resistance
0.0,7.0,0.0,0.0
0.004518400004599243,7.0,0.06059568,0.0
0.009389200000441633,7.0,0.06059568,0.0
0.013562399995862506,7.0,0.06059568,0.0
0.025891800003591925,7.0,0.06059568,0.0
0.02989530000195373,7.0,0.06059568,0.0
0.03663990000495687,7.0,0.06059568,0.0
0.04622940000263043,7.0,0.06059568,0.0
0.05753780000668485,7.0,0.06059568,0.0
0.06607220000296365,7.0,0.06059568,0.0
0.07690339999680873,7.0,0.06059568,0.0
0.08647779999591876,7.0,0.06059568,0.0
0.09630639999522828,7.0,0.06059568,0.0
0.1073791000089841,7.0,0.06059568,0.0
0.11649490000854712,7.0,0.06059568,0.0
0.12744779999775346,7.0,0.06059568,0.0
0.1359326000092551,7.0,1.272509,0.0
0.14612750000378583,7.0,1.272509,0.0
0.15631580000626855,7.0,1.272509,0.0
0.1664409000077285,7.0,1.272509,0.0
0.17678340000566095,7.0,1.272509,0.0
0.1858944999985397,7.0,1.272509,0.0
0.19649210000352468,7.0,1.272509,0.0
0.21325390000129119,7.0,1.272509,0.0
0.24060649999591988,7.0,1.272509,0.0
0.2450933000072837,7.0,1.272509,0.0
0.24921730000642128,7.0,1.272509,0.0
0.2538542999973288,7.0,1.272509,0.0
0.25864300000830553,7.0,1.272509,0.0
0.26636160000634845,7.0,1.272509,0.0
0.27638860000297427,7.0,1.272509,0.0
0.28594869999506045,7.0,4.726464,0.0
0.2965535999974236,7.0,4.726464,0.0
0.3070254000049317,7.0,4.726464,0.0
0.3162354999949457,7.0,4.726464,0.0
0.32694490000722,7.0,4.726464,0.0
0.3363843999977689,7.0,4.726464,0.0
0.34581559999787714,7.0,4.726464,0.0
0.3633535999979358,7.0,4.726464,0.0
0.36820369999622926,7.0,4.726464,0.0
0.3764415000041481,7.0,4.726464,0.0
0.3858485000091605,7.0,4.726464,0.0
0.39599570000427775,7.0,4.726464,0.0
0.406179700003122,7.0,4.726464,0.0
0.4169134999974631,7.0,4.726464,0.0
0.4264770000008866,7.0,4.726464,0.0
0.4364629000046989,7.0,9.331736,0.0
0.44605030000093393,7.0,9.331736,0.0
0.46172910000314005,7.0,9.331736,0.0
0.47427770000649616,7.0,9.331736,0.0
0.4783185999986017,7.0,9.331736,0.0
0.4858571000077063,7.0,9.331736,0.0
0.49608460000308696,7.0,9.331736,0.0
0.5057965000014519,7.0,9.331736,0.0
0.515916999996989,7.0,9.331736,0.0
0.5259589000052074,7.0,9.331736,0.0
0.5373702000069898,7.0,9.331736,0.0
0.5462018999969587,7.0,9.331736,0.0
0.5560412000049837,7.0,9.331736,0.0
0.5659892999974545,7.0,9.331736,0.0
0.575962700007949,7.0,9.331736,0.0
0.5886356999981217,7.0,0.0,0.0
0.5957992000039667,7.0,0.0,0.0
0.6069600000046194,7.0,0.0,0.0
0.6163165000034496,7.0,0.0,0.0
0.6262994999997318,7.0,0.0,0.0
0.6362267000076827,7.0,0.0,0.0
0.6457550000050105,7.0,0.0,0.0
0.655994600005215,7.0,0.0,0.0
0.6657474999956321,7.0,0.0,0.0
0.6758837000088533,7.0,0.0,0.0
0.6859687999967718,7.0,0.0,0.0
0.696223100007046,7.0,0.0,0.0
0.7162651999969967,7.0,0.0,0.0
0.7389257000031648,7.0,0.0,0.0
0.7443435000022873,7.0,0.0,0.0
0.7487001999979839,7.0,8.484978,0.0
0.7528698999958578,7.0,8.484978,0.0
